state,year,quarter,suppression_used,total_prescriptions
mt,2012,1,FALSE,379
mt,2012,1,TRUE,0
mt,2012,2,FALSE,477
mt,2012,2,TRUE,0
mt,2012,3,FALSE,444
mt,2012,3,TRUE,0
mt,2012,4,FALSE,544
mt,2012,4,TRUE,0
mt,2013,1,FALSE,516
mt,2013,1,TRUE,0
mt,2013,2,FALSE,538
mt,2013,2,TRUE,0
mt,2013,3,FALSE,507
mt,2013,3,TRUE,0
mt,2013,4,FALSE,460
mt,2013,4,TRUE,0
mt,2014,1,FALSE,446
mt,2014,1,TRUE,0
mt,2014,2,FALSE,393
mt,2014,2,TRUE,0
mt,2014,3,FALSE,390
mt,2014,3,TRUE,0
mt,2014,4,FALSE,409
mt,2014,4,TRUE,0
mt,2015,1,FALSE,357
mt,2015,1,TRUE,0
mt,2015,2,FALSE,347
mt,2015,2,TRUE,0
mt,2015,3,FALSE,338
mt,2015,3,TRUE,0
mt,2015,4,FALSE,356
mt,2015,4,TRUE,0
mt,2016,1,FALSE,535
mt,2016,1,TRUE,0
mt,2016,2,FALSE,1864
mt,2016,2,TRUE,0
mt,2016,3,FALSE,2791
mt,2016,3,TRUE,0
mt,2016,4,FALSE,5612
mt,2016,4,TRUE,0
mt,2017,1,FALSE,5915
mt,2017,1,TRUE,0
mt,2017,2,FALSE,8053
mt,2017,2,TRUE,0
mt,2017,3,FALSE,9094
mt,2017,3,TRUE,0
mt,2017,4,FALSE,11271
mt,2017,4,TRUE,0
mt,2018,1,FALSE,15150
mt,2018,1,TRUE,0
mt,2018,2,FALSE,23595
mt,2018,2,TRUE,0
mt,2018,3,FALSE,24558
mt,2018,3,TRUE,0
mt,2018,4,FALSE,19758
mt,2018,4,TRUE,0
mt,2019,1,FALSE,28448
mt,2019,1,TRUE,0
mt,2019,2,FALSE,27968
mt,2019,2,TRUE,0
mt,2019,3,FALSE,30428
mt,2019,3,TRUE,0
mt,2019,4,FALSE,30471
mt,2019,4,TRUE,0
mt,2020,1,NA,26146
nd,2010,1,FALSE,139
nd,2010,1,TRUE,0
nd,2010,2,FALSE,151
nd,2010,2,TRUE,0
nd,2010,3,FALSE,147
nd,2010,3,TRUE,0
nd,2010,4,FALSE,153
nd,2010,4,TRUE,0
nd,2011,1,FALSE,150
nd,2011,1,TRUE,0
nd,2011,2,FALSE,182
nd,2011,2,TRUE,0
nd,2011,3,FALSE,148
nd,2011,3,TRUE,0
nd,2011,4,FALSE,177
nd,2011,4,TRUE,0
nd,2012,1,FALSE,140
nd,2012,1,TRUE,0
nd,2012,2,FALSE,152
nd,2012,2,TRUE,0
nd,2012,3,FALSE,139
nd,2012,3,TRUE,0
nd,2012,4,FALSE,77
nd,2012,4,TRUE,0
nd,2013,1,FALSE,146
nd,2013,1,TRUE,0
nd,2013,2,FALSE,177
nd,2013,2,TRUE,0
nd,2013,3,FALSE,112
nd,2013,3,TRUE,0
nd,2013,4,FALSE,129
nd,2013,4,TRUE,0
nd,2014,1,FALSE,114
nd,2014,1,TRUE,0
nd,2014,2,FALSE,123
nd,2014,2,TRUE,0
nd,2014,3,FALSE,191
nd,2014,3,TRUE,0
nd,2014,4,FALSE,131
nd,2014,4,TRUE,0
